lng,lat,timestamp_added,status,reward_scale,payer,owner,nonce,name,mode,location_hex,location,last_poc_challenge,last_change_block,geocode,gain,elevation,block_added,block,address
-105.00704690250778,39.75380549190723,2022-02-13T21:05:35.000000Z,"{'timestamp': '2022-04-06T19:28:54.515000Z', 'online': 'online', 'listen_addrs': ['/p2p/11Qzd9pkHbgGucFLgV7B5Xj8bTtLaXS5F5LbTi7trMyHoFHWNR3/p2p-circuit/p2p/112K4dVR4LWshpcTdkjRpxN4qiL1T8zdYjATXuz18aXTUUNGYNcK'], 'height': 1300484}",0.035491943359375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14spyxegJ4rJH5SHM6dXim12E8tbqhkqBfpNjXUtb4hgPM1kCjk,1,nutty-iron-bat,full,88268cdaebfffff,8c268cdaeab67ff,1305286,1305767,"{'short_street': 'Little Raven St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Little Raven Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,15,1224060,1305776,112K4dVR4LWshpcTdkjRpxN4qiL1T8zdYjATXuz18aXTUUNGYNcK
-104.99323958192835,39.75056528177604,2022-02-13T20:13:25.000000Z,"{'timestamp': '2022-04-09T14:30:01.584000Z', 'online': 'online', 'listen_addrs': ['/ip4/38.13.52.198/tcp/44158'], 'height': 1304462}",0.010345458984375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14spyxegJ4rJH5SHM6dXim12E8tbqhkqBfpNjXUtb4hgPM1kCjk,1,alert-amethyst-shrimp,full,88268cda8dfffff,8c268cda8d2e3ff,1304956,1305137,"{'short_street': 'Lawrence St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Lawrence Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,30,1224003,1305776,112Xd8jSnJ5qfnUdszUVkbEqJYhDo4ZbnEYcevrodmoBqLnt1mCh
-105.0072979775069,39.75710246655295,2022-02-12T22:27:50.000000Z,"{'timestamp': '2022-03-30T15:23:25.492000Z', 'online': 'online', 'listen_addrs': ['/ip4/67.162.155.97/tcp/44158'], 'height': 1289578}",0.043365478515625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,131bXwEkjuCfBw6sXwk9dP714NzafPSPUtLpmbeBtaDnmHdMXfA,3,refined-stone-tardigrade,full,88268cdae9fffff,8c268cdae8cddff,1304999,1305595,"{'short_street': 'Platte St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Platte Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,12,1222597,1305776,112LY7U8Un8Wn5iZ3bo2Y5wU8RFvoKzXUsYKfdfpgpBxY6dW7Lny
-104.992660040202,39.71398571473572,2022-02-11T18:59:23.000000Z,"{'timestamp': None, 'online': 'offline', 'listen_addrs': None, 'height': None}",,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,13bca8qekEEBxSQwF5VbeJHr9XbmnCYXZ86nfQpHaER2C5QKPmb,1,generous-brick-goat,full,88268cdab1fffff,8c268cdab0d37ff,,1220955,"{'short_street': 'S Cherokee St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Cherokee Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1220949,1305776,11G1qgccQ4oGmboYByeAgQh51FvJ4hEScBUcgt42hAyJ674Yqdx
-105.04677875463908,39.6829984189981,2022-02-11T02:02:18.000000Z,"{'timestamp': '2022-04-06T09:33:32.614000Z', 'online': 'offline', 'listen_addrs': ['/ip4/71.218.237.34/tcp/44158', '/p2p/112anQNnb8CMd9oJUR1fPZpETTEUhKCvkdAxGXKJPT57RUYncCEf/p2p-circuit/p2p/11ELTUWKMhCuktKZtY6iMWXexmkyfAgnXi7ukdvUKJJXmcBy9ys'], 'height': 1299849}",0.225616455078125,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13NtRCDprCy8Mzu5yyCz6KExnMkZ6845RkSEcxUwGvC8KwETUrJ,2,upbeat-ceramic-bison,full,88268cd8a9fffff,8c268cd8a8839ff,1302817,1302963,"{'short_street': 'S Winona Ct', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Winona Court', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",30,40,1219990,1305776,11ELTUWKMhCuktKZtY6iMWXexmkyfAgnXi7ukdvUKJJXmcBy9ys
-105.02704932391822,39.68711988390426,2022-02-10T00:56:31.000000Z,"{'timestamp': '2022-04-05T22:04:44.897000Z', 'online': 'online', 'listen_addrs': ['/ip4/98.43.187.112/tcp/44158'], 'height': 1299144}",0.230560302734375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13DrgvaDzjpDREfR4TVUFyEYXTvobKULC6wWMLuyqW1hsdMr9Hg,3,hidden-blood-lemur,full,88268cd885fffff,8c268cd885459ff,1304711,1305693,"{'short_street': 'S Hazel Ct', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Hazel Court', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,8,1218624,1305776,112St9ouqDAYRvUMoEwhJqHan7cqXNbb61WMpdPjgzbSCUtkLboz
-104.99273898763289,39.91892121630043,2022-02-09T16:41:59.000000Z,"{'timestamp': None, 'online': 'offline', 'listen_addrs': None, 'height': None}",,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,1393kKxXMozqYRPkSW6zxrsZPEBDKimh6XE6fz7aX2wsKtkdAjB,1,main-green-mantis,full,882681a6e9fffff,8c2681a6e9a9dff,,1218161,"{'short_street': 'W 123rd Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 123rd Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1218154,1305776,112bv7SUWKq3oHFGY2e3xyvq6xmYScYkm3ie19BvRYaWv7AmCsqi
-104.81131408880717,39.781830568463974,2022-02-09T15:17:00.000000Z,"{'timestamp': '2022-04-01T20:19:17.904000Z', 'online': 'online', 'listen_addrs': ['/p2p/11xwAzdUcYEu6cFeyrucPbXu6YyQeiimau6gtbL23BMAWjWXW42/p2p-circuit/p2p/11tZ19VVopaCSQr57WE6qV17BeJRFywrrz1NQQPM6k5dY2Q91qj'], 'height': 1293040}",0.2922210693359375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13wVsAVsXyC9GrEkEHdXFa8EzCocDh56XPaGDGMaestfY4k7Puy,1,zany-orange-pelican,full,88268cd2b5fffff,8c268cd2b4023ff,1305497,1305562,"{'short_street': 'Fraser Way', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Fraser Way', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,5,1218073,1305776,11tZ19VVopaCSQr57WE6qV17BeJRFywrrz1NQQPM6k5dY2Q91qj
-104.99109407282718,39.75267598297263,2022-02-08T20:20:32.000000Z,"{'timestamp': '2022-04-09T03:46:01.667000Z', 'online': 'online', 'listen_addrs': ['/p2p/11Z5TVukwj27G2SYfJw7yraUgs5WY5ZW2Nxu14qRzy2UewZfoP5/p2p-circuit/p2p/11tAYmdorf4EyyQsAsEE1sFb5xE9r7es6WQthsfFSy4WoPnHvKj'], 'height': 1303842}",0.0243988037109375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,14ckENkCnjtyMPXP4gdbeCZti4BF96wq5iapPK65eP8x4HwX691,1,happy-honey-kangaroo,full,88268cdac7fffff,8c268cdac6f57ff,1305391,1305391,"{'short_street': 'Lawrence St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Lawrence Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,0,1216992,1305776,11tAYmdorf4EyyQsAsEE1sFb5xE9r7es6WQthsfFSy4WoPnHvKj
-104.99988442271442,39.82676166340447,2022-02-08T19:37:06.000000Z,"{'timestamp': '2022-04-07T11:48:11.695000Z', 'online': 'online', 'listen_addrs': ['/p2p/11niMkELS1DnvZBeQat1QtGRiN4ZdEZEsybDbo3L1agccpCJrHi/p2p-circuit/p2p/11CqWbmgTVPB2Ba7H292fcboXL9BxoW8kks76ztGkRZQVGniJnQ'], 'height': 1301514}",0.8067779541015625,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13wVsAVsXyC9GrEkEHdXFa8EzCocDh56XPaGDGMaestfY4k7Puy,3,wide-violet-zebra,full,882681a4b9fffff,8c2681a4b8083ff,1305707,1305755,"{'short_street': 'Kalamath St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Kalamath Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,2,1216950,1305776,11CqWbmgTVPB2Ba7H292fcboXL9BxoW8kks76ztGkRZQVGniJnQ
-104.94709183798948,39.71570018462545,2022-02-08T19:11:17.000000Z,"{'timestamp': '2022-04-09T14:21:47.767000Z', 'online': 'online', 'listen_addrs': ['/p2p/11KGEhsLEuCAioWgRprXuhdk89Z2EVANWaehYDxpXBeR7rAU4aM/p2p-circuit/p2p/112QwfyUktxv58ssHrR1V9y8icctSpHYJkkQsQedwKDiJ62xixmM'], 'height': 1304455}",0.027679443359375,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,133DKxirvN6cnCpKHGP5D8jfeurPLGBtQy7yyy1ueyHseJ78xgH,2,virtual-denim-deer,full,88268cc345fffff,8c268cc345705ff,1305001,1305137,"{'short_street': 'E Ellsworth Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Ellsworth Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",10,21,1216925,1305776,112QwfyUktxv58ssHrR1V9y8icctSpHYJkkQsQedwKDiJ62xixmM
-105.1170685715914,39.73539777432388,2022-02-08T18:36:59.000000Z,"{'timestamp': '2022-03-16T05:30:23.956000Z', 'online': 'offline', 'listen_addrs': ['/ip4/98.50.93.78/tcp/44158'], 'height': 1268333}",0.25347900390625,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,13bca8qekEEBxSQwF5VbeJHr9XbmnCYXZ86nfQpHaER2C5QKPmb,1,silly-honeysuckle-caribou,full,88268cd951fffff,8c268cd9505e3ff,1267990,1268330,"{'short_street': 'W 12th Pl', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 12th Place', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1216892,1305776,112YDykHsgzFk65246WbfRM9Hcro9x6Qwq4PAH51rKo3aqu688w
-105.03159086373212,39.76878613527997,2022-02-08T17:48:01.000000Z,"{'timestamp': '2022-04-03T13:57:32.369000Z', 'online': 'offline', 'listen_addrs': ['/p2p/112poNWbb17fYo1jttX2Rik2AYWsYeN6Fz5eVqPizXSchuBrikS3/p2p-circuit/p2p/11ASsSoX4KmLBk1UamiThTYmdcUVWtZ8GAGSzFCM1zwsR5KKHc1'], 'height': 1295750}",0.114532470703125,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,133DKxirvN6cnCpKHGP5D8jfeurPLGBtQy7yyy1ueyHseJ78xgH,1,cuddly-lipstick-aphid,full,88268cda3bfffff,8c268cda3b901ff,1297269,1297315,"{'short_street': 'W Clyde Pl', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West Clyde Place', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",23,7,1216845,1305776,11ASsSoX4KmLBk1UamiThTYmdcUVWtZ8GAGSzFCM1zwsR5KKHc1
-104.93312610677677,39.694527006359905,2022-02-08T17:47:00.000000Z,"{'timestamp': '2022-04-10T04:12:19.137000Z', 'online': 'online', 'listen_addrs': ['/p2p/111JvWBkytuN2nMuvWE4EqZ4vtPa5BHeGmnZEBRRYRLoRcm3BSF/p2p-circuit/p2p/11fJaAXakEpLgJCAuh4JU2PbrHsEw1kkVaMk2YWHZHMTLR6h3tU'], 'height': 1305263}",0.062530517578125,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,1393kKxXMozqYRPkSW6zxrsZPEBDKimh6XE6fz7aX2wsKtkdAjB,1,tangy-pebble-caterpillar,full,88268cc30bfffff,8c268cc30b801ff,1305480,1305531,"{'short_street': 'E Louisiana Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Louisiana Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1216844,1305776,11fJaAXakEpLgJCAuh4JU2PbrHsEw1kkVaMk2YWHZHMTLR6h3tU
-104.97767686486378,39.7138412115893,2022-02-08T15:16:37.000000Z,"{'timestamp': '2022-03-27T05:26:45.821000Z', 'online': 'offline', 'listen_addrs': ['/p2p/112VLWGJGR9VAxKrmbjBvFqE7YJpDQRH3w1B63DQCe2tZRS29Gxy/p2p-circuit/p2p/112SsW8M33HhR68efxhkT9fxmczscGw4Mng9bdZyjUP4yK3ECxHr'], 'height': 1284201}",0.1021270751953125,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,1393kKxXMozqYRPkSW6zxrsZPEBDKimh6XE6fz7aX2wsKtkdAjB,1,howling-cloth-zebra,full,88268cc36dfffff,8c268cc36d947ff,1286723,1287032,"{'short_street': 'S Clarkson St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Clarkson Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1216700,1305776,112SsW8M33HhR68efxhkT9fxmczscGw4Mng9bdZyjUP4yK3ECxHr
-105.01259351030276,39.76606792266387,2022-02-08T00:07:23.000000Z,"{'timestamp': '2022-04-04T17:52:28.858000Z', 'online': 'online', 'listen_addrs': ['/p2p/11EUpWDAHtCmbCmYFExBJNLBUoc7pr55Ne7LKiC29iaSXYv1isp/p2p-circuit/p2p/11cBdexsYdCZKZtLaHHfVWCbVfc45Qju2vSViC3ksqp5TLjsyhW'], 'height': 1297427}",0.076995849609375,13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym,14VJtY19tk3q8mTn8HcQr8kuwrNwrhmT75AxfZwGujpqM3ZNzGE,1,fluffy-slate-nightingale,full,88268cda17fffff,8c268cda16551ff,1305372,1305724,"{'short_street': 'Vallejo St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Vallejo Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,9,1215838,1305776,11cBdexsYdCZKZtLaHHfVWCbVfc45Qju2vSViC3ksqp5TLjsyhW
-104.75601893041865,39.77374760929341,2022-02-07T19:20:22.000000Z,"{'timestamp': '2022-04-09T15:25:41.569000Z', 'online': 'online', 'listen_addrs': ['/ip4/174.16.151.249/tcp/44158'], 'height': 1304518}",0.2086181640625,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13z42aNEfMLjXMXqcGJ7jt7T6rtpqQXJWKH2FJtgdwy7DwUGwvH,2,puny-dijon-flamingo,full,88268cd747fffff,8c268cd747869ff,1305049,1305106,"{'short_street': 'E 41st Pl', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 41st Place', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,0,1215568,1305776,11CPJrhVA2kSG22StWJJ11nYWuKdh3yku54M3biXBcdFS1Nv8En
-105.00785299064444,39.77438870460707,2022-02-07T02:26:22.000000Z,"{'timestamp': '2022-04-10T01:46:58.598000Z', 'online': 'online', 'listen_addrs': ['/p2p/11AwXj49MdJZrqrtC96o5rczK3iQ7AkSjynMD5hCTCNSV8zrz9f/p2p-circuit/p2p/112aSe6iVJMwAb9JsEmpN8CDZvsyxD42dVc1AeAQifqP3LsN8rWa'], 'height': 1305120}",0.1921234130859375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13CMUQagvACJCX9s5xRXcWq872Asyx7EUA84J7qEvQccprF1BXZ,1,cheerful-macaroon-porpoise,full,88268cda11fffff,8c268cda10739ff,1305258,1305595,"{'short_street': 'Quivas St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Quivas Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",40,10,1215144,1305776,112aSe6iVJMwAb9JsEmpN8CDZvsyxD42dVc1AeAQifqP3LsN8rWa
-104.9310697891633,39.74440520186866,2022-02-06T19:29:19.000000Z,"{'timestamp': '2022-04-08T00:03:41.148000Z', 'online': 'online', 'listen_addrs': ['/p2p/11k6Lwr5pNTETDtqVafNxzc92iVxnKDk3J5dakLg3JF4VNF7TYe/p2p-circuit/p2p/116ZpNrrjbqvTKBd4F6Rs5R5Mmf5cocr5NjyDSuvQJSxzPkpTUq'], 'height': 1302238}",0.21240234375,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,14N1dhbaPkVP9D6mFm1J3Dp47SGsCAbDYgj4P2v3C3PLcAN93MH,2,sleepy-black-butterfly,full,88268cd1a9fffff,8c268cd1a8055ff,1305101,1305137,"{'short_street': 'E 18th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 18th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",26,6,1214747,1305776,116ZpNrrjbqvTKBd4F6Rs5R5Mmf5cocr5NjyDSuvQJSxzPkpTUq
-104.8908820670739,39.68287253377719,2022-02-06T18:07:18.000000Z,"{'timestamp': '2022-04-09T14:14:29.374000Z', 'online': 'online', 'listen_addrs': ['/p2p/1123gHkWXoPtJVZymuxeDc9a2m72CfGQKNj4Yi2jawUhY3fvzdXV/p2p-circuit/p2p/112mWrWdUQJtu7y1iDyEq8Q8rQdboA8QGuDJMzym3VohTemAcMC2'], 'height': 1304454}",0.2286224365234375,13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym,14Hu6rvCWkBAqHDue7MvhUZtyuKoRwVPg5fx1XPsPnKnkwNrzAu,1,polite-cyan-mandrill,full,88268cc227fffff,8c268cc227763ff,1304837,1305531,"{'short_street': 'S Quebec Way', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'South Quebec Way', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,5,1214671,1305776,112mWrWdUQJtu7y1iDyEq8Q8rQdboA8QGuDJMzym3VohTemAcMC2
-104.79882318413067,39.77712234742924,2022-02-06T01:50:40.000000Z,"{'timestamp': '2022-04-10T09:47:12.671000Z', 'online': 'online', 'listen_addrs': ['/p2p/112fhnVB6ENrDcuNZwZD9uhsC8aQeFxfgbFrQXQfKuFDJrnAzPPX/p2p-circuit/p2p/112TDEpuFRZSwxenDyhyRgeBSLJPAsYq8ZqaqphppEvjFmTVmAtQ'], 'height': 1305584}",0.146026611328125,13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym,14JUvSrPfpxEZ7eymZD8Q9AbxwhezA1FcSvLjFCt7gDKhN9iQJn,2,soaring-vanilla-porpoise,full,88268cd2b7fffff,8c268cd2b76c5ff,1305060,1305106,"{'short_street': 'Kittredge St', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'Kittredge Street', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,1,1213743,1305776,112TDEpuFRZSwxenDyhyRgeBSLJPAsYq8ZqaqphppEvjFmTVmAtQ
-105.01546439826745,39.80066060326539,2022-02-05T23:13:51.000000Z,"{'timestamp': '2022-04-09T10:57:37.960000Z', 'online': 'online', 'listen_addrs': ['/p2p/11yNrr9nxyMdMVvA2huHzeTzame9uJAcBSHg17sMYGN72BAUGSn/p2p-circuit/p2p/11HR2yAvPhsmGHb85mQeP6HrDj8pdxwiD4Gpf5V3WRppADzLuuj'], 'height': 1304256}",0.2308807373046875,13ENbEQPAvytjLnqavnbSAzurhGoCSNkGECMx7eHHDAfEaDirdY,13CcstdQurZNdhJeM6wQFwVuw5vsnyEq1e1TGZLrKpJqQETSiVe,1,sparkly-garnet-manatee,full,88268cda5dfffff,8c268cda5cdd5ff,1305002,1305761,"{'short_street': 'W 57th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 57th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,1,1213596,1305776,11HR2yAvPhsmGHb85mQeP6HrDj8pdxwiD4Gpf5V3WRppADzLuuj
-104.92805448737505,39.745370507358885,2022-02-05T02:23:53.000000Z,"{'timestamp': '2022-03-31T05:48:17.530000Z', 'online': 'online', 'listen_addrs': ['/ip4/71.229.194.236/tcp/44158'], 'height': 1290531}",0.21240234375,13y2EqUUzyQhQGtDSoXktz8m5jHNSiwAKLTYnHNxZq2uH5GGGym,13Mi5gSHC72ELWiYU5FW4qAksBeVDLc2NXuktYH1B3Lbt2Y4AD6,1,massive-mauve-albatross,full,88268cd1a9fffff,8c268cd1a9421ff,1304869,1305500,"{'short_street': 'E 19th Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 19th Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,2,1212411,1305776,112pfi5E7Hmp3oyHWH18tpBsRhNqwB7AYndLt58oY5NqK6yrEZus
-104.87814554450236,39.80474493704443,2022-02-04T21:24:44.000000Z,"{'timestamp': None, 'online': 'offline', 'listen_addrs': None, 'height': None}",,13MS2kZHU4h6wp3tExgoHdDFjBsb9HB9JBvcbK9XmfNyJ7jqzVv,1393kKxXMozqYRPkSW6zxrsZPEBDKimh6XE6fz7aX2wsKtkdAjB,1,festive-citron-kangaroo,full,88268cd00dfffff,8c268cd00c687ff,,1212132,"{'short_street': 'E 59th N Pl', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East 59th North Place', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1212131,1305776,112XwSyEoB2vxSFzZHDUfpNtUD1fLkBAgbLK2wdXtUTPhebsHiRM
-104.88010350184922,39.65377525318149,2022-02-04T20:49:54.000000Z,"{'timestamp': '2022-04-09T19:43:51.085000Z', 'online': 'online', 'listen_addrs': ['/p2p/11qTwEdjH3wLe7nAw2hw58Enq9wRHafLFbXM6k4eH3ASyk4tzzZ/p2p-circuit/p2p/11bqeM59Rv51WxFtRy38LsZWyok5VMqF2BWELGLHk3pUuoLN59f'], 'height': 1304771}",0.229827880859375,14NBXJE5kAAZTMigY4dcjXSMG4CSqjYwvteQWwQsYhsu2TKN6AF,134y2EHshBpj4k5ysVWrVy3faMYDjkg7YwPkdgXpctbmTyTZ4ne,1,electric-arctic-crocodile,full,88268cc055fffff,8c268cc055aabff,1305681,1305681,"{'short_street': 'E Girard Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'East Girard Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",12,0,1212098,1305776,11bqeM59Rv51WxFtRy38LsZWyok5VMqF2BWELGLHk3pUuoLN59f
-104.99006954593854,39.84356462393832,2022-02-03T06:55:39.000000Z,"{'timestamp': '2022-04-06T18:40:00.531000Z', 'online': 'online', 'listen_addrs': ['/ip4/71.205.210.145/tcp/44158', '/p2p/115T7mGJQNifXcH3TwTNsjDDsr4GyLJ6H1ZvtbzREs5Hw9WUvEd/p2p-circuit/p2p/11moaWP93ntknpDRN1vjuphnxDiocAhckH2M6dMFy1S27tFbHd6'], 'height': 1300439}",0.808685302734375,14sKWeeYWQWrBSnLGq79uRQqZyw3Ldi7oBdxbF6a54QboTNBXDL,13eLanC8PqMWTi25iYpimR9ctjDUGgJpF3XXLnDxuQrWQC43knj,2,short-cream-mule,full,882681a48bfffff,8c2681a48a289ff,1305462,1305761,"{'short_street': 'W 81st Ave', 'short_state': 'CO', 'short_country': 'US', 'short_city': 'Denver', 'long_street': 'West 81st Avenue', 'long_state': 'Colorado', 'long_country': 'United States', 'long_city': 'Denver', 'city_id': 'ZGVudmVyY29sb3JhZG91bml0ZWQgc3RhdGVz'}",58,7,1209952,1305776,11moaWP93ntknpDRN1vjuphnxDiocAhckH2M6dMFy1S27tFbHd6
